# ----------------------------------------
# Duke Chapel - GA4
# DCDevelopment_Pages and Screens by Date+Hour-Free form 1
# 20240224-20250423
# ----------------------------------------

Date + hour (YYYYMMDDHH),Page path and screen class,Page title and screen class,Page title and screen name,Content group,Views,Views per active user,Key events,Event count,Active users
2024111013,/student-engagement/religious-life-duke,Religious Life Groups | Duke University Chapel,Religious Life Groups | Duke University Chapel,(not set),2,2,0,5,1
2024111013,/understanding-day-dead-altar,Understanding the 'Day of the Dead' Altar | Duke University Chapel,Understanding the 'Day of the Dead' Altar | Duke University Chapel,(not set),2,1,0,7,2
2024111014,/about-chapel/history-architecture,History & Architecture | Duke University Chapel,History & Architecture | Duke University Chapel,(not set),2,0.6666666666666666,0,8,3
2024111014,/events-day/2024-11-10,11/10/2024 | Duke University Chapel,11/10/2024 | Duke University Chapel,(not set),2,1,0,4,2
2024111014,/events-day/2024-11-11,11/11/2024 | Duke University Chapel,11/11/2024 | Duke University Chapel,(not set),2,1,0,5,2
2024111014,/events-day/2024-12-08,12/08/2024 | Duke University Chapel,12/08/2024 | Duke University Chapel,(not set),2,2,0,4,1
2024111014,/sacred-music-arts/2024–2025-concert-season,2024–2025 Concert Season | Duke University Chapel,2024–2025 Concert Season | Duke University Chapel,(not set),2,0.6666666666666666,0,9,3
2024111014,/tickets-sale-handels-messiah,Tickets on Sale for Handel's 'Messiah' | Duke University Chapel,Tickets on Sale for Handel's 'Messiah' | Duke University Chapel,(not set),2,1,0,8,2
2024111014,/visit-events/reservation-requests/weddings,Weddings | Duke University Chapel,Weddings | Duke University Chapel,(not set),2,1,0,10,2
2024111015,/2009-sermons-archive,2009 Sermons Archive | Duke University Chapel,2009 Sermons Archive | Duke University Chapel,(not set),2,1,0,9,2
2024111015,/about-chapel/history-architecture,History & Architecture | Duke University Chapel,History & Architecture | Duke University Chapel,(not set),2,2,0,4,1
2024111015,/about-chapel/staff,Staff | Duke University Chapel,Staff | Duke University Chapel,(not set),2,1,0,3,2
2024111015,/christian-worship/worship-services/choral-evensong,Choral Evensong | Duke University Chapel,Choral Evensong | Duke University Chapel,(not set),2,1,2,8,2
2024111015,/events-day/2024-11-10,11/10/2024 | Duke University Chapel,11/10/2024 | Duke University Chapel,(not set),2,1,0,3,2
2024111015,/events-day/2024-11-28,11/28/2024 | Duke University Chapel,11/28/2024 | Duke University Chapel,(not set),2,2,0,3,1
2024111015,/events-day/2024-12-08,12/08/2024 | Duke University Chapel,12/08/2024 | Duke University Chapel,(not set),2,2,0,3,1
2024111015,/public-conversation-and-poetry-reading-irish-poet-pádraig-ó-tuama-duke-chapel,Public Conversation and Poetry Reading with Irish Poet Pádraig Ó Tuama at Duke Chapel [Update: Workshop for Students] | Duke University Chapel,Public Conversation and Poetry Reading with Irish Poet Pádraig Ó Tuama at Duke Chapel [Update: Workshop for Students] | Duke University Chapel,(not set),2,2,0,5,1
2024111016,/2009-sermons-archive,2009 Sermons Archive | Duke University Chapel,2009 Sermons Archive | Duke University Chapel,(not set),2,1,0,8,2
2024111016,/2011-sermons-archive,2011 Sermons Archive | Duke University Chapel,2011 Sermons Archive | Duke University Chapel,(not set),2,2,0,6,1
2024111016,/christian-worship,Christian Worship | Duke University Chapel,Christian Worship | Duke University Chapel,(not set),2,1,2,6,2
2024111016,/events-day/2024-11-12,11/12/2024 | Duke University Chapel,11/12/2024 | Duke University Chapel,(not set),2,1,0,4,2
2024111016,/events-day/2024-11-13,11/13/2024 | Duke University Chapel,11/13/2024 | Duke University Chapel,(not set),2,1,0,4,2
2024111016,/events/handels-messiah-1733691600-1733700600,Handel's Messiah | Duke University Chapel,Handel's Messiah | Duke University Chapel,(not set),2,2,0,5,1
2024111016,/events/jazz-vespers-service-thanksgiving-1731628800-1731632400,Jazz Vespers: A Service of Thanksgiving | Duke University Chapel,Jazz Vespers: A Service of Thanksgiving | Duke University Chapel,(not set),2,2,0,3,1
2024111016,/events/list/week,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),2,1,0,4,2
2024111016,/events/organ-music-chapel-1582651800-1582655400,Organ Music in the Chapel | Duke University Chapel,Organ Music in the Chapel | Duke University Chapel,(not set),2,1,0,7,2
2024111016,/events/university-worship-1731254400-1731258900,University Worship | Duke University Chapel,University Worship | Duke University Chapel,(not set),2,0.6666666666666666,0,5,3
2024111016,/events/veterans-day-commemoration-ceremony-1731340800-1731342600,Veterans Day Commemoration Ceremony | Duke University Chapel,Veterans Day Commemoration Ceremony | Duke University Chapel,(not set),2,1,0,6,2
2024111016,/saint-johns-bible-comes-duke,The Saint John's Bible Comes to Duke | Duke University Chapel,The Saint John's Bible Comes to Duke | Duke University Chapel,(not set),2,1,0,7,2
2024111017,/2007-sermons-archive,2007 Sermons Archive | Duke University Chapel,2007 Sermons Archive | Duke University Chapel,(not set),2,2,0,4,1
2024111017,/about-chapel,About the Chapel | Duke University Chapel,About the Chapel | Duke University Chapel,(not set),2,1,0,4,2
2024111017,/about-chapel/staff,Staff | Duke University Chapel,Staff | Duke University Chapel,(not set),2,0.6666666666666666,0,5,3
2024111017,/christian-worship/worship-services/choral-evensong,Choral Evensong | Duke University Chapel,Choral Evensong | Duke University Chapel,(not set),2,2,2,7,1
2024111017,/events-day/2024-11-02,11/02/2024 | Duke University Chapel,11/02/2024 | Duke University Chapel,(not set),2,2,0,4,1
2024111017,/events-day/2024-11-09,11/09/2024 | Duke University Chapel,11/09/2024 | Duke University Chapel,(not set),2,2,0,4,1
2024111017,/events-day/2024-11-15,11/15/2024 | Duke University Chapel,11/15/2024 | Duke University Chapel,(not set),2,2,0,3,1
2024111017,/events-day/2024-11-17,11/17/2024 | Duke University Chapel,11/17/2024 | Duke University Chapel,(not set),2,1,0,4,2
2024111017,/events-day/2024-11-23,11/23/2024 | Duke University Chapel,11/23/2024 | Duke University Chapel,(not set),2,2,0,3,1
2024111017,/events-day/2024-12-24,12/24/2024 | Duke University Chapel,12/24/2024 | Duke University Chapel,(not set),2,2,0,4,1
2024111017,/events/catholic-mass-duke-chapel-1513562400-1513566000,Catholic Mass - Duke Chapel | Duke University Chapel,Catholic Mass - Duke Chapel | Duke University Chapel,(not set),2,2,0,5,1
2024111017,/events/handels-messiah-1733531400-1733540400,Handel's Messiah | Duke University Chapel,Handel's Messiah | Duke University Chapel,(not set),2,1,0,4,2
2024111017,/events/university-worship-1731254400-1731258900,University Worship | Duke University Chapel,University Worship | Duke University Chapel,(not set),2,0.6666666666666666,0,6,3
2024111017,/sacred-music-arts,Sacred Music & The Arts | Duke University Chapel,Sacred Music & The Arts | Duke University Chapel,(not set),2,1,0,4,2
2024111017,/visit-events/visit,Visit | Duke University Chapel,Visit | Duke University Chapel,(not set),2,1,0,7,2
2024111018,/announcing-2024–2025-duke-chapel-concert-season,Announcing the 2024–2025 Duke Chapel Concert Season | Duke University Chapel,Announcing the 2024–2025 Duke Chapel Concert Season | Duke University Chapel,(not set),2,1,0,7,2
2024111018,/christian-worship/living-tradition/sermon-resources,Sermon Resources | Duke University Chapel,Sermon Resources | Duke University Chapel,(not set),2,2,2,6,1
2024111018,/events-day/2024-11-11,11/11/2024 | Duke University Chapel,11/11/2024 | Duke University Chapel,(not set),2,1,0,6,2
2024111018,/events-day/2024-12-08,12/08/2024 | Duke University Chapel,12/08/2024 | Duke University Chapel,(not set),2,1,0,4,2
2024111018,/events/duke-chapel-candlelight-christmas-open-house-1702486800-1702494000,Duke Chapel by Candlelight: Christmas Open House | Duke University Chapel,Duke Chapel by Candlelight: Christmas Open House | Duke University Chapel,(not set),2,1,0,5,2
2024111018,/events/jazz-vespers-service-thanksgiving-1731628800-1731632400,Jazz Vespers: A Service of Thanksgiving | Duke University Chapel,Jazz Vespers: A Service of Thanksgiving | Duke University Chapel,(not set),2,2,0,3,1
2024111018,/events/organ-recital-series-stefan-engels-1731276000-1731281400,Organ Recital Series: Stefan Engels | Duke University Chapel,Organ Recital Series: Stefan Engels | Duke University Chapel,(not set),2,0.2222222222222222,0,23,9
2024111018,/events/university-worship-all-saints-sunday-1730649600-1730654100,University Worship: All Saints' Sunday | Duke University Chapel,University Worship: All Saints' Sunday | Duke University Chapel,(not set),2,2,0,3,1
2024111018,/visit-events/reservation-requests/weddings,Weddings | Duke University Chapel,Weddings | Duke University Chapel,(not set),2,2,0,8,1
2024111018,/visit-events/visit,Visit | Duke University Chapel,Visit | Duke University Chapel,(not set),2,2,0,7,1
2024111019,/about-chapel/history-architecture,History & Architecture | Duke University Chapel,History & Architecture | Duke University Chapel,(not set),2,2,0,2,1
2024111019,/archives/preaching,Preaching Archive | Duke University Chapel,Preaching Archive | Duke University Chapel,(not set),2,1,0,5,2
2024111019,/events-day/2024-11-10,11/10/2024 | Duke University Chapel,11/10/2024 | Duke University Chapel,(not set),2,1,0,2,2
2024111019,/events-day/2024-12-06,12/06/2024 | Duke University Chapel,12/06/2024 | Duke University Chapel,(not set),2,2,0,4,1
2024111019,/events/catholic-mass-duke-chapel-1513562400-1513566000,Catholic Mass - Duke Chapel | Duke University Chapel,Catholic Mass - Duke Chapel | Duke University Chapel,(not set),2,1,0,8,2
2024111019,/events/jazz-vespers-service-thanksgiving-1731628800-1731632400,Jazz Vespers: A Service of Thanksgiving | Duke University Chapel,Jazz Vespers: A Service of Thanksgiving | Duke University Chapel,(not set),2,1,0,6,2
2024111019,/events/list/week,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),2,1,0,6,2
2024111019,/search/google/Tickets for Handel’s Messiah on 12.6.24,Search | Duke University Chapel,Search | Duke University Chapel,(not set),2,2,0,5,1
2024111019,/understanding-day-dead-altar,Understanding the 'Day of the Dead' Altar | Duke University Chapel,Understanding the 'Day of the Dead' Altar | Duke University Chapel,(not set),2,1,0,7,2
2024111019,/visit-events/reservation-requests/weddings,Weddings | Duke University Chapel,Weddings | Duke University Chapel,(not set),2,1,0,7,2
2024111019,/we-believe,We Believe | Duke University Chapel,We Believe | Duke University Chapel,(not set),2,1,0,5,2
2024111020,/events-day/2024-11-12,11/12/2024 | Duke University Chapel,11/12/2024 | Duke University Chapel,(not set),2,2,0,3,1
2024111020,/events-day/2024-11-14,11/14/2024 | Duke University Chapel,11/14/2024 | Duke University Chapel,(not set),2,1,0,4,2
2024111020,/events/jazz-vespers-service-thanksgiving-1731628800-1731632400,Jazz Vespers: A Service of Thanksgiving | Duke University Chapel,Jazz Vespers: A Service of Thanksgiving | Duke University Chapel,(not set),2,1,0,5,2
2024111020,/events/list/week,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),2,2,0,4,1
2024111020,/music,2024–2025 Concert Season | Duke University Chapel,2024–2025 Concert Season | Duke University Chapel,(not set),2,1,0,3,2
2024111020,/public-conversation-and-poetry-reading-irish-poet-pádraig-ó-tuama-duke-chapel,Public Conversation and Poetry Reading with Irish Poet Pádraig Ó Tuama at Duke Chapel [Update: Workshop for Students] | Duke University Chapel,Public Conversation and Poetry Reading with Irish Poet Pádraig Ó Tuama at Duke Chapel [Update: Workshop for Students] | Duke University Chapel,(not set),2,1,0,9,2
2024111020,/visit-events,Visit & Events | Duke University Chapel,Visit & Events | Duke University Chapel,(not set),2,1,0,5,2
2024111020,/visit-events/visit,Visit | Duke University Chapel,Visit | Duke University Chapel,(not set),2,1,0,5,2
2024111021,/christian-worship/worship-services/jazz-vespers,Jazz Vespers | Duke University Chapel,Jazz Vespers | Duke University Chapel,(not set),2,1,2,8,2
2024111021,/christian-worship/worship-services/sunday-morning-worship-service,Sunday Morning Worship Service | Duke University Chapel,Sunday Morning Worship Service | Duke University Chapel,(not set),2,1,2,7,2
2024111021,/events-day/2024-12-24,12/24/2024 | Duke University Chapel,12/24/2024 | Duke University Chapel,(not set),2,2,0,4,1
2024111021,/events/handels-messiah-1733691600-1733700600,Handel's Messiah | Duke University Chapel,Handel's Messiah | Duke University Chapel,(not set),2,1,0,8,2
2024111021,/events/jazz-vespers-service-celebration-1707436800-1707440400-0,Jazz Vespers: A Service of Celebration | Duke University Chapel,Jazz Vespers: A Service of Celebration | Duke University Chapel,(not set),2,1,0,6,2
2024111021,/tickets-sale-handels-messiah,Tickets on Sale for Handel's 'Messiah' | Duke University Chapel,Tickets on Sale for Handel's 'Messiah' | Duke University Chapel,(not set),2,1,0,7,2
2024111021,/visit-events,Visit & Events | Duke University Chapel,Visit & Events | Duke University Chapel,(not set),2,1,0,7,2
2024111021,/visit-events/visit,Visit | Duke University Chapel,Visit | Duke University Chapel,(not set),2,2,0,4,1
2024111022,/events-day/2024-12-06,12/06/2024 | Duke University Chapel,12/06/2024 | Duke University Chapel,(not set),2,1,0,4,2
2024111022,/events-day/2024-12-08,12/08/2024 | Duke University Chapel,12/08/2024 | Duke University Chapel,(not set),2,2,0,4,1
2024111022,/events-month/2024-12,12/2024 | Duke University Chapel,12/2024 | Duke University Chapel,(not set),2,1,0,4,2
2024111022,/music,2024–2025 Concert Season | Duke University Chapel,2024–2025 Concert Season | Duke University Chapel,(not set),2,1,0,4,2
2024111022,/quadex-chaplains/quadex-chaplains-bios,Meet the QuadEx Chaplains | Duke University Chapel,Meet the QuadEx Chaplains | Duke University Chapel,(not set),2,2,0,9,1
2024111022,/sacred-music-arts/2024–2025-concert-season,2024–2025 Concert Season | Duke University Chapel,2024–2025 Concert Season | Duke University Chapel,(not set),2,2,0,4,1
2024111022,/student-engagement/religious-life-groups,Religious Life Groups | Duke University Chapel,Religious Life Groups | Duke University Chapel,(not set),2,1,0,6,2
2024111022,/understanding-day-dead-altar,Understanding the 'Day of the Dead' Altar | Duke University Chapel,Understanding the 'Day of the Dead' Altar | Duke University Chapel,(not set),2,1,0,9,2
2024111022,/visit-events,Visit & Events | Duke University Chapel,Visit & Events | Duke University Chapel,(not set),2,1,0,8,2
2024111023,/archives,Preaching Archive | Duke University Chapel,Preaching Archive | Duke University Chapel,(not set),2,1,0,5,2
2024111023,/events,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),2,2,0,7,1
2024111023,/understanding-day-dead-altar,Understanding the 'Day of the Dead' Altar | Duke University Chapel,Understanding the 'Day of the Dead' Altar | Duke University Chapel,(not set),2,1,0,7,2
2024111100,/about-chapel/support/friends-duke-chapel,Friends of Duke Chapel | Duke University Chapel,Friends of Duke Chapel | Duke University Chapel,(not set),2,2,0,4,1
2024111100,/events-day/2024-11-17,11/17/2024 | Duke University Chapel,11/17/2024 | Duke University Chapel,(not set),2,2,0,4,1
